head,relation,tail,label
Durg::523,drug_target_interaction,Protein::246,0.0
Durg::534,drug_target_interaction,Protein::247,0.0
Durg::264,drug_target_interaction,Protein::312,0.0
Durg::660,drug_target_interaction,Protein::642,0.0
Durg::285,drug_target_interaction,Protein::738,0.0
Durg::612,drug_target_interaction,Protein::1034,0.0
Durg::420,drug_target_interaction,Protein::232,0.0
Durg::10,drug_target_interaction,Protein::717,0.0
Durg::13,drug_target_interaction,Protein::327,0.0
Durg::400,drug_target_interaction,Protein::513,0.0
Durg::630,drug_target_interaction,Protein::346,0.0
Durg::100,drug_target_interaction,Protein::985,0.0
Durg::153,drug_target_interaction,Protein::989,0.0
Durg::82,drug_target_interaction,Protein::288,0.0
Durg::548,drug_target_interaction,Protein::707,0.0
Durg::431,drug_target_interaction,Protein::320,0.0
Durg::503,drug_target_interaction,Protein::280,0.0
Durg::66,drug_target_interaction,Protein::1146,0.0
Durg::168,drug_target_interaction,Protein::460,0.0
Durg::330,drug_target_interaction,Protein::242,0.0
Durg::658,drug_target_interaction,Protein::1139,0.0
Durg::54,drug_target_interaction,Protein::271,0.0
Durg::315,drug_target_interaction,Protein::366,0.0
Durg::281,drug_target_interaction,Protein::528,0.0
Durg::659,drug_target_interaction,Protein::134,0.0
Durg::703,drug_target_interaction,Protein::717,0.0
Durg::49,drug_target_interaction,Protein::1151,0.0
Durg::626,drug_target_interaction,Protein::853,0.0
Durg::430,drug_target_interaction,Protein::1000,0.0
Durg::504,drug_target_interaction,Protein::1186,0.0
Durg::394,drug_target_interaction,Protein::742,0.0
Durg::14,drug_target_interaction,Protein::513,0.0
Durg::520,drug_target_interaction,Protein::1152,0.0
Durg::122,drug_target_interaction,Protein::527,0.0
Durg::197,drug_target_interaction,Protein::426,0.0
Durg::345,drug_target_interaction,Protein::326,0.0
Durg::559,drug_target_interaction,Protein::665,0.0
Durg::322,drug_target_interaction,Protein::931,0.0
Durg::50,drug_target_interaction,Protein::470,0.0
Durg::100,drug_target_interaction,Protein::49,0.0
Durg::24,drug_target_interaction,Protein::196,0.0
Durg::541,drug_target_interaction,Protein::1375,0.0
Durg::272,drug_target_interaction,Protein::244,0.0
Durg::411,drug_target_interaction,Protein::669,0.0
Durg::13,drug_target_interaction,Protein::459,0.0
Durg::650,drug_target_interaction,Protein::987,0.0
Durg::240,drug_target_interaction,Protein::362,0.0
Durg::675,drug_target_interaction,Protein::505,0.0
Durg::553,drug_target_interaction,Protein::1138,0.0
Durg::392,drug_target_interaction,Protein::1507,0.0
Durg::321,drug_target_interaction,Protein::581,0.0
Durg::590,drug_target_interaction,Protein::461,0.0
Durg::587,drug_target_interaction,Protein::389,0.0
Durg::74,drug_target_interaction,Protein::241,0.0
Durg::262,drug_target_interaction,Protein::475,0.0
Durg::229,drug_target_interaction,Protein::419,0.0
Durg::283,drug_target_interaction,Protein::1119,0.0
Durg::645,drug_target_interaction,Protein::673,0.0
Durg::49,drug_target_interaction,Protein::675,0.0
Durg::463,drug_target_interaction,Protein::1172,0.0
Durg::603,drug_target_interaction,Protein::1139,0.0
Durg::478,drug_target_interaction,Protein::1174,0.0
Durg::293,drug_target_interaction,Protein::1041,0.0
Durg::684,drug_target_interaction,Protein::315,0.0
Durg::477,drug_target_interaction,Protein::324,0.0
Durg::463,drug_target_interaction,Protein::647,0.0
Durg::205,drug_target_interaction,Protein::295,0.0
Durg::505,drug_target_interaction,Protein::266,0.0
Durg::195,drug_target_interaction,Protein::477,0.0
Durg::357,drug_target_interaction,Protein::637,0.0
Durg::30,drug_target_interaction,Protein::1029,0.0
Durg::676,drug_target_interaction,Protein::310,0.0
Durg::153,drug_target_interaction,Protein::563,0.0
Durg::147,drug_target_interaction,Protein::742,0.0
Durg::17,drug_target_interaction,Protein::127,0.0
Durg::622,drug_target_interaction,Protein::380,0.0
Durg::493,drug_target_interaction,Protein::538,0.0
Durg::226,drug_target_interaction,Protein::34,0.0
Durg::361,drug_target_interaction,Protein::449,0.0
Durg::141,drug_target_interaction,Protein::924,0.0
Durg::509,drug_target_interaction,Protein::1060,0.0
Durg::491,drug_target_interaction,Protein::407,0.0
Durg::289,drug_target_interaction,Protein::394,0.0
Durg::459,drug_target_interaction,Protein::1504,0.0
Durg::99,drug_target_interaction,Protein::459,0.0
Durg::327,drug_target_interaction,Protein::243,0.0
Durg::358,drug_target_interaction,Protein::429,0.0
Durg::418,drug_target_interaction,Protein::295,0.0
Durg::123,drug_target_interaction,Protein::143,0.0
Durg::381,drug_target_interaction,Protein::997,0.0
Durg::451,drug_target_interaction,Protein::657,0.0
Durg::671,drug_target_interaction,Protein::1165,0.0
Durg::396,drug_target_interaction,Protein::374,0.0
Durg::103,drug_target_interaction,Protein::1022,0.0
Durg::506,drug_target_interaction,Protein::1010,0.0
Durg::545,drug_target_interaction,Protein::853,0.0
Durg::652,drug_target_interaction,Protein::1504,0.0
Durg::697,drug_target_interaction,Protein::1180,0.0
Durg::389,drug_target_interaction,Protein::987,0.0
Durg::627,drug_target_interaction,Protein::1184,0.0
Durg::557,drug_target_interaction,Protein::554,0.0
Durg::581,drug_target_interaction,Protein::588,0.0
Durg::355,drug_target_interaction,Protein::1162,0.0
Durg::425,drug_target_interaction,Protein::1022,0.0
Durg::49,drug_target_interaction,Protein::538,0.0
Durg::565,drug_target_interaction,Protein::860,0.0
Durg::89,drug_target_interaction,Protein::624,0.0
Durg::422,drug_target_interaction,Protein::1146,0.0
Durg::540,drug_target_interaction,Protein::475,0.0
Durg::339,drug_target_interaction,Protein::574,0.0
Durg::221,drug_target_interaction,Protein::253,0.0
Durg::69,drug_target_interaction,Protein::244,0.0
Durg::469,drug_target_interaction,Protein::689,0.0
Durg::108,drug_target_interaction,Protein::523,0.0
Durg::641,drug_target_interaction,Protein::513,0.0
Durg::660,drug_target_interaction,Protein::197,0.0
Durg::645,drug_target_interaction,Protein::1153,0.0
Durg::480,drug_target_interaction,Protein::99,0.0
Durg::22,drug_target_interaction,Protein::374,0.0
Durg::12,drug_target_interaction,Protein::62,0.0
Durg::128,drug_target_interaction,Protein::1022,0.0
Durg::368,drug_target_interaction,Protein::186,0.0
Durg::35,drug_target_interaction,Protein::635,0.0
Durg::590,drug_target_interaction,Protein::88,0.0
Durg::350,drug_target_interaction,Protein::83,0.0
Durg::696,drug_target_interaction,Protein::449,0.0
Durg::175,drug_target_interaction,Protein::408,0.0
Durg::538,drug_target_interaction,Protein::102,0.0
Durg::77,drug_target_interaction,Protein::408,0.0
Durg::86,drug_target_interaction,Protein::312,0.0
Durg::596,drug_target_interaction,Protein::1184,0.0
Durg::121,drug_target_interaction,Protein::663,0.0
Durg::88,drug_target_interaction,Protein::1060,0.0
Durg::373,drug_target_interaction,Protein::201,0.0
Durg::211,drug_target_interaction,Protein::247,0.0
Durg::624,drug_target_interaction,Protein::516,0.0
Durg::545,drug_target_interaction,Protein::201,0.0
Durg::310,drug_target_interaction,Protein::526,0.0
Durg::193,drug_target_interaction,Protein::475,0.0
Durg::103,drug_target_interaction,Protein::223,0.0
Durg::680,drug_target_interaction,Protein::327,0.0
Durg::346,drug_target_interaction,Protein::1041,0.0
Durg::505,drug_target_interaction,Protein::67,0.0
Durg::242,drug_target_interaction,Protein::108,0.0
Durg::466,drug_target_interaction,Protein::258,0.0
Durg::277,drug_target_interaction,Protein::726,0.0
Durg::202,drug_target_interaction,Protein::98,0.0
Durg::534,drug_target_interaction,Protein::241,0.0
Durg::266,drug_target_interaction,Protein::140,0.0
Durg::442,drug_target_interaction,Protein::166,0.0
Durg::478,drug_target_interaction,Protein::7,0.0
Durg::628,drug_target_interaction,Protein::108,0.0
Durg::410,drug_target_interaction,Protein::940,0.0
Durg::32,drug_target_interaction,Protein::670,0.0
Durg::383,drug_target_interaction,Protein::160,0.0
Durg::339,drug_target_interaction,Protein::18,0.0
Durg::22,drug_target_interaction,Protein::670,0.0
Durg::520,drug_target_interaction,Protein::366,0.0
Durg::485,drug_target_interaction,Protein::312,0.0
Durg::97,drug_target_interaction,Protein::569,0.0
Durg::494,drug_target_interaction,Protein::320,0.0
Durg::140,drug_target_interaction,Protein::696,0.0
Durg::569,drug_target_interaction,Protein::361,0.0
Durg::356,drug_target_interaction,Protein::312,0.0
Durg::65,drug_target_interaction,Protein::1164,0.0
Durg::25,drug_target_interaction,Protein::665,0.0
Durg::40,drug_target_interaction,Protein::72,0.0
Durg::179,drug_target_interaction,Protein::1038,0.0
Durg::340,drug_target_interaction,Protein::1148,0.0
Durg::700,drug_target_interaction,Protein::124,0.0
Durg::511,drug_target_interaction,Protein::994,0.0
Durg::377,drug_target_interaction,Protein::1060,0.0
Durg::83,drug_target_interaction,Protein::400,0.0
Durg::194,drug_target_interaction,Protein::2,0.0
Durg::590,drug_target_interaction,Protein::64,0.0
Durg::253,drug_target_interaction,Protein::527,0.0
Durg::448,drug_target_interaction,Protein::263,0.0
Durg::176,drug_target_interaction,Protein::60,0.0
Durg::395,drug_target_interaction,Protein::166,0.0
Durg::50,drug_target_interaction,Protein::136,0.0
Durg::154,drug_target_interaction,Protein::857,0.0
Durg::626,drug_target_interaction,Protein::858,0.0
Durg::175,drug_target_interaction,Protein::991,0.0
Durg::111,drug_target_interaction,Protein::545,0.0
Durg::204,drug_target_interaction,Protein::997,0.0
Durg::341,drug_target_interaction,Protein::527,0.0
Durg::321,drug_target_interaction,Protein::584,0.0
Durg::49,drug_target_interaction,Protein::401,0.0
Durg::343,drug_target_interaction,Protein::225,0.0
Durg::83,drug_target_interaction,Protein::1184,0.0
Durg::270,drug_target_interaction,Protein::1183,0.0
Durg::596,drug_target_interaction,Protein::783,0.0
Durg::652,drug_target_interaction,Protein::309,0.0
Durg::92,drug_target_interaction,Protein::673,0.0
Durg::624,drug_target_interaction,Protein::360,0.0
Durg::639,drug_target_interaction,Protein::119,0.0
Durg::541,drug_target_interaction,Protein::852,0.0
Durg::26,drug_target_interaction,Protein::186,0.0
Durg::496,drug_target_interaction,Protein::674,0.0
Durg::503,drug_target_interaction,Protein::417,0.0
Durg::299,drug_target_interaction,Protein::627,0.0
Durg::12,drug_target_interaction,Protein::422,0.0
Durg::260,drug_target_interaction,Protein::989,0.0
Durg::228,drug_target_interaction,Protein::493,0.0
Durg::171,drug_target_interaction,Protein::42,0.0
Durg::660,drug_target_interaction,Protein::514,0.0
Durg::677,drug_target_interaction,Protein::1029,0.0
Durg::281,drug_target_interaction,Protein::28,0.0
Durg::99,drug_target_interaction,Protein::51,0.0
Durg::234,drug_target_interaction,Protein::1382,0.0
Durg::566,drug_target_interaction,Protein::102,0.0
Durg::383,drug_target_interaction,Protein::143,0.0
Durg::587,drug_target_interaction,Protein::1175,0.0
Durg::633,drug_target_interaction,Protein::715,0.0
Durg::384,drug_target_interaction,Protein::123,0.0
Durg::474,drug_target_interaction,Protein::32,0.0
Durg::287,drug_target_interaction,Protein::360,0.0
Durg::70,drug_target_interaction,Protein::1000,0.0
Durg::703,drug_target_interaction,Protein::931,0.0
Durg::70,drug_target_interaction,Protein::637,0.0
Durg::437,drug_target_interaction,Protein::291,0.0
Durg::582,drug_target_interaction,Protein::592,0.0
Durg::11,drug_target_interaction,Protein::860,0.0
Durg::592,drug_target_interaction,Protein::90,0.0
Durg::35,drug_target_interaction,Protein::722,0.0
Durg::34,drug_target_interaction,Protein::221,0.0
Durg::454,drug_target_interaction,Protein::121,0.0
Durg::281,drug_target_interaction,Protein::1181,0.0
Durg::412,drug_target_interaction,Protein::450,0.0
Durg::76,drug_target_interaction,Protein::744,0.0
Durg::345,drug_target_interaction,Protein::722,0.0
Durg::389,drug_target_interaction,Protein::1151,0.0
Durg::669,drug_target_interaction,Protein::773,0.0
Durg::586,drug_target_interaction,Protein::1034,0.0
Durg::254,drug_target_interaction,Protein::642,0.0
Durg::245,drug_target_interaction,Protein::1010,0.0
Durg::350,drug_target_interaction,Protein::185,0.0
Durg::340,drug_target_interaction,Protein::141,0.0
Durg::252,drug_target_interaction,Protein::136,0.0
Durg::204,drug_target_interaction,Protein::514,0.0
Durg::432,drug_target_interaction,Protein::285,0.0
Durg::226,drug_target_interaction,Protein::1172,0.0
Durg::48,drug_target_interaction,Protein::291,0.0
Durg::253,drug_target_interaction,Protein::151,0.0
Durg::686,drug_target_interaction,Protein::1146,0.0
Durg::627,drug_target_interaction,Protein::554,0.0
Durg::397,drug_target_interaction,Protein::346,0.0
Durg::42,drug_target_interaction,Protein::856,0.0
Durg::24,drug_target_interaction,Protein::256,0.0
Durg::251,drug_target_interaction,Protein::424,0.0
Durg::457,drug_target_interaction,Protein::186,0.0
Durg::420,drug_target_interaction,Protein::1145,0.0
Durg::293,drug_target_interaction,Protein::194,0.0
Durg::469,drug_target_interaction,Protein::528,0.0
Durg::483,drug_target_interaction,Protein::123,0.0
Durg::271,drug_target_interaction,Protein::621,0.0
Durg::179,drug_target_interaction,Protein::996,0.0
Durg::423,drug_target_interaction,Protein::48,0.0
Durg::359,drug_target_interaction,Protein::686,0.0
Durg::242,drug_target_interaction,Protein::183,0.0
Durg::280,drug_target_interaction,Protein::1055,0.0
Durg::584,drug_target_interaction,Protein::654,0.0
Durg::368,drug_target_interaction,Protein::358,0.0
Durg::690,drug_target_interaction,Protein::359,0.0
Durg::703,drug_target_interaction,Protein::707,0.0
Durg::381,drug_target_interaction,Protein::1168,0.0
Durg::159,drug_target_interaction,Protein::225,0.0
Durg::115,drug_target_interaction,Protein::140,0.0
Durg::26,drug_target_interaction,Protein::1184,0.0
Durg::372,drug_target_interaction,Protein::291,0.0
Durg::461,drug_target_interaction,Protein::21,0.0
Durg::434,drug_target_interaction,Protein::272,0.0
Durg::500,drug_target_interaction,Protein::990,0.0
Durg::214,drug_target_interaction,Protein::991,0.0
Durg::143,drug_target_interaction,Protein::146,0.0
Durg::582,drug_target_interaction,Protein::1168,0.0
Durg::616,drug_target_interaction,Protein::439,0.0
Durg::557,drug_target_interaction,Protein::621,0.0
Durg::700,drug_target_interaction,Protein::115,0.0
Durg::395,drug_target_interaction,Protein::584,0.0
Durg::317,drug_target_interaction,Protein::200,0.0
Durg::115,drug_target_interaction,Protein::1169,0.0
Durg::459,drug_target_interaction,Protein::1168,0.0
Durg::293,drug_target_interaction,Protein::636,0.0
Durg::346,drug_target_interaction,Protein::328,0.0
Durg::466,drug_target_interaction,Protein::1187,0.0
Durg::217,drug_target_interaction,Protein::318,0.0
Durg::600,drug_target_interaction,Protein::223,0.0
Durg::419,drug_target_interaction,Protein::189,0.0
Durg::383,drug_target_interaction,Protein::524,0.0
Durg::184,drug_target_interaction,Protein::232,0.0
Durg::57,drug_target_interaction,Protein::428,0.0
Durg::114,drug_target_interaction,Protein::401,0.0
Durg::702,drug_target_interaction,Protein::1179,0.0
Durg::627,drug_target_interaction,Protein::617,0.0
Durg::413,drug_target_interaction,Protein::302,0.0
Durg::226,drug_target_interaction,Protein::1154,0.0
Durg::94,drug_target_interaction,Protein::589,0.0
Durg::181,drug_target_interaction,Protein::427,0.0
Durg::250,drug_target_interaction,Protein::452,0.0
Durg::322,drug_target_interaction,Protein::140,0.0
Durg::61,drug_target_interaction,Protein::549,0.0
Durg::332,drug_target_interaction,Protein::82,0.0
Durg::351,drug_target_interaction,Protein::997,0.0
Durg::6,drug_target_interaction,Protein::203,0.0
Durg::576,drug_target_interaction,Protein::674,0.0
Durg::465,drug_target_interaction,Protein::992,0.0
Durg::100,drug_target_interaction,Protein::482,0.0
Durg::502,drug_target_interaction,Protein::513,0.0
Durg::459,drug_target_interaction,Protein::526,0.0
Durg::222,drug_target_interaction,Protein::149,0.0
Durg::43,drug_target_interaction,Protein::34,0.0
Durg::574,drug_target_interaction,Protein::83,0.0
Durg::441,drug_target_interaction,Protein::327,0.0
Durg::528,drug_target_interaction,Protein::1186,0.0
Durg::579,drug_target_interaction,Protein::549,0.0
Durg::534,drug_target_interaction,Protein::18,0.0
Durg::554,drug_target_interaction,Protein::150,0.0
Durg::151,drug_target_interaction,Protein::164,0.0
Durg::596,drug_target_interaction,Protein::266,0.0
Durg::58,drug_target_interaction,Protein::290,0.0
Durg::544,drug_target_interaction,Protein::674,0.0
Durg::427,drug_target_interaction,Protein::324,0.0
Durg::102,drug_target_interaction,Protein::1146,0.0
Durg::458,drug_target_interaction,Protein::853,0.0
Durg::62,drug_target_interaction,Protein::145,0.0
Durg::370,drug_target_interaction,Protein::139,0.0
Durg::514,drug_target_interaction,Protein::244,0.0
Durg::662,drug_target_interaction,Protein::82,0.0
